,context,response,label_
1565,对 联通 客服 耽误到 您 一分钟 了 从 下个月 开始 小 公司 为了 保险 您 每月 25 元 您 可以 领取 到 两款 VIP 会员 来用 了 20 多款 会员 可以 自由选择 两款 来 用 由于 您 客户 的 优质 用户 还 返还 您 4 个 月话费 每个 月 都 交 10 块钱 返还 的 费用 都 可以 帮 您 抵扣 月租费 用 的 给 您 受理 到 的话 您 下个月 收到 多少 钱 就 可以 给 您 去 拿 用 了 好 吗 	 噢 噢 ,好 的 那 这边 微信 提醒 一下 您 给 您 送 一道 最 优惠 钻石 会员 次 月 生效 自动 续订 会员 到时候 您 根据 我们 公司 发 的 短信 去 领取 关注 微信 公众 号 我 一个月 就 可以 领取 到 了 短信 上面 会 有 错 的 嘛 每月 25 元 前 4 个 月 每月 返还 的 话费 会 在 每个 月 的 10 号 之前 到 账 给 到 您 的 吗 给 您 处理 好 了 您 下个月 就 可以 领取 了 用 了 好 吧 ,1
1566,好 的 那 这边 微信 提醒 一下 您 给 您 送 一道 最 优惠 钻石 会员 次 月 生效 自动 续订 会员 到时候 您 根据 我们 公司 发 的 短信 去 领取 关注 微信 公众 号 我 一个月 就 可以 领取 到 了 短信 上面 会 有 错 的 嘛 每月 25 元 前 4 个 月 每月 返还 的 话费 会 在 每个 月 的 10 号 之前 到 账 给 到 您 的 吗 给 您 处理 好 了 您 下个月 就 可以 领取 了 用 了 好 吧 	 嗯 好行 ,好 的 感谢您 对 我们 联通 就是 这边 生活 一块 好 的 再见 ,1
1567,这边 的话 你 等 我 说完 嘛 我 这边 会 跟 你 说 的 那 这 给 你 的 话费 也 是 可以 帮 你 抵扣 月租费 用 嘛 你 这个 月 就是 收到 联通 的 短信 就 可以 领取 来用 的 好 吧 	 好 的 好 的 好 的 ok ,那 这边 的话 跟 你 说 一下 怎么 领取 嘛 就是 每月 25 元 赚钱 了 或者 自动 续订 那 联通 给 到 你 4 个 月话费 每月 10 元 会 在 当月 的 时候 填到 账 的 他会 有 你 下个月 根据 短信 在 微信 公众 号 或者 音乐 领取 就 可以 了 好 吧 ,1
1568,那 这边 的话 跟 你 说 一下 怎么 领取 嘛 就是 每月 25 元 赚钱 了 或者 自动 续订 那 联通 给 到 你 4 个 月话费 每月 10 元 会 在 当月 的 时候 填到 账 的 他会 有 你 下个月 根据 短信 在 微信 公众 号 或者 音乐 领取 就 可以 了 好 吧 	 好 的 好 的 好 的 ,Ok 好 就 这样 啊 嗯 好 的 ,1
1569,呃 不好意思 啊 打扰到 您 来电 来电 感谢您 对 联通 的 支持 的 就 从 下个月 开始 每 一二 几年 您 可能 20 007 两款 VR 技术型 的 有 腾讯 酷狗 爱奇艺 等等 20 多种 会员 随便 你 选 的 前 4 个 月 每个 月 还 会 返还 10 块钱 话费 给 到 您 的 给 到 您 的话 不然 是 可以 直接 抵扣 您 的 业主 费用 的 希望 您 用 的 好 啊 多多 支持 一下 联系 就行了 你 下面 收到 你 的 短信 就 可以 领取 了 财政 得到 的 好 吧 	 好 ,嗯 好 感谢您 的 支持 啊 就是 一下 耽误 您 几分钟 时间 啊 就是 到时候 也 是 下个月 才 生效 的 局长 会员 您 根据 短信 指引 在 微信 公众 号 领取 就 可以 了 每月 20 年 给 您 返还 的 4 个 月话费 每月 10 元 是 在 当月 之后 钱 到 账 的 就 给 您 受理 好 您 这样 可以 收到 短信 就 可以 放心 的 到 的 好 吧 ,1
1570,嗯 好 感谢您 的 支持 啊 就是 一下 耽误 您 几分钟 时间 啊 就是 到时候 也 是 下个月 才 生效 的 局长 会员 您 根据 短信 指引 在 微信 公众 号 领取 就 可以 了 每月 20 年 给 您 返还 的 4 个 月话费 每月 10 元 是 在 当月 之后 钱 到 账 的 就 给 您 受理 好 您 这样 可以 收到 短信 就 可以 放心 的 到 的 好 吧 	 好 ,好 感谢您 的 支持 啊 那 我 这边 先 不 然后 你 呢 祝您 生活 愉快 啊 再见 ,1
1571,嗯 很 抱歉 打扰到 您 了 来电 呢 是 为了 感谢您 对 联通 的 支持 啊 从 下个月 开始 我们 也好 祝愿 给 您 去 南 广为 IP 人 了 表层 是 视频 二级 的 20 多款 会员 给 选择 另外 呢 您 是 我们 联通 的 优秀 用户 了 联通 呢 会 给 您 返还 40 个 月话费 每个 月 都 要 到 10 元 话费 呢 是 可以 抵扣 您 的 月租 的 也 是 希望 用 的 好多 支持 联通 就 可以 了 您 下个月 收 短信 就 可以 领取 来用 的 好不好 	 嗯 ,呃 您 这边 给 您 受理 好 您 收到 短信 了 支持 您 取名字 就 可以 了 好 吧 ,1
1572,您好 先生 非常 抱歉 打扰到 您 耽误 您 一分钟 的 时间 来 电视台 联通 的 支持 下个月 开始 了 每月 25 元 您 可以 领取 两款 VIP 会员 比如 常用 的 腾讯 视频 优 酷爱 奇艺 等 20 多款 会员 给 到 您 随便 选择 哪款 的 前 4 个 月 每个 月 还 会 给 到 您 10 元 的 花费 可以 用来 提高 您 的 业主 费用 希望 您 用 的 好 继续 支持 联通 给 您 受理 好 您 下个月 收到 联通 的 短信 就 可以 用 了 好 吧 	 噢 行行行 感谢 感谢 ,好 那 这边 感谢您 的 支持 每月 20 元 的 钻石 乐汇元 的 自愿 生效 自动 确定 返还 您 这个 月 的 话费 呢 每月 10 元 话费 会 在 3 月 10 号 前 到 账 的 那 您 到时候 跟 您 短信 指引 在 微信 公众 号 问 音乐 领取 会员 就 可以 了 好 吧 ,1
1573,好 那 这边 感谢您 的 支持 每月 20 元 的 钻石 乐汇元 的 自愿 生效 自动 确定 返还 您 这个 月 的 话费 呢 每月 10 元 话费 会 在 3 月 10 号 前 到 账 的 那 您 到时候 跟 您 短信 指引 在 微信 公众 号 问 音乐 领取 会员 就 可以 了 好 吧 	 好好 谢谢 啊 好 拜拜 3000 块钱 ,就 先 不 打扰到 您 了 祝您 生活 愉快 再见 ,1
1574,呃 很 抱歉 打扰到 您 了 来电 呢 是 为 感谢您 对 联通 的 支持 啊 从 下个月 开始 每月 25 元 给 您 取 了 款 VIP 会员 了 有 可能 是 4027 的 20 多 返还 给 小 的 另外 呢 您 是 我们 联通 的 优质 用户 了 联通 呢 会 给 您 返还 4 个 月话费 每个 月 到 账 10 元 的 话费 呢 是 可以 抵扣 您 的 业主 了 也 是 希望 用到 好多 支持 联通 就 可以 了 您 交给 收 短信 就 可以 领取 来用 了 好 吧 	 嗯 这 里面 然后 比如说 嗯 唉 要 不要 缴费 用 啊 ,嗯 这个 是 相当于 您 前 4 个 月 15 块钱 可以 领取 两款 VIP 会员 的 意思 来 的 这个 是 有 20 多款 会 给 选择 你 可以 选取 两款 来用 就 可以 了 真的 是 给 您 梳理 好 吗 会 有 联通 的 短信 通知 您 您 留 一下 联通 短信 跟着 指引 领取 来用 就 可以 了 好 吧 ,1
1575,感谢您 的 接听 给 您 来电 呢 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 剩 25 元 就 可以 领取 两款 您 喜欢 的 VIP 会员 因为 你 是 我们 联通 的 优质 用户 联通 呢 也 会 4 个 月 每月 到 账 10 元 的 方式 返还 给 你 话费 的 返还 的 话费 是 可以 直接 抵扣 您 的 月租费 用 的 给 您 受理 好 您 上个月 呃 收到 联通 短信 就 可以 放心 的 使用 了 好 吧 	 嗯 呃 ,不好意思 我 没有 听 清 ,1
1576,嗯 好 感谢您 的 支持 每 25 元 的 暂时 的 会员 需要 支票 自动 续订 前 4 个 月 返还 的 话费 但 在 生效 当月 10 号 前 到 账 你 到时候 根据 短信 提醒 你 在 微信 公众 号 问 一下 你 指 会员 就 可以 了 好 吧 	 您好 您好 嗯 ,嗯 好 那 就 这边 的话 就 不 打扰 您 了 祝您 生活 愉快 再见 ,1
1577,啊 就是说 专职 了 会员 吗 你 要是 5 元 您 就 可以 领取 两款 会员 联通 还会 给 到 您 4 个 月 的 话费 每个 月 10 元 的 给 到 您 的 话费 啊 是 可以 直接 抵扣 您 的 月租费 用 给 您 处理 好 您 才 可以 收到 短信 就 可以 用到 的 了 好 吧 	 嗯 ,啊 老师 你 你 的 意思 是 可以 对 吧 ,1
1578,啊 好 的 在 帮助 老师 年轻 老师 啊 感谢 老师 您 一直 以来 对 我们 联通 的 支持 每月 25 元 36 会员 次 月 生效 自动 确定 联通 会 给 到 您 4 个 月话费 每个 月 10 元 的 话费 啊 会 在 3 个 月 钱 到 账 您 到时候 呢 根据 短信 在 微信 领取 会员 就 可以 了 好 吧 	 好 嗯 嗯 好 ,嗯 好 的 那 我 这边 呢 就 先 不 打扰到 老师 您 了 祝您 生活 愉快 再见 ,1
1579,您好 的 因为 这边 来电 呢 是 感谢您 对 联通 的 支持 啊 从 下个月 开始 呢 每月 25 元 您 呢 可以 领取 啊 两款 VIP 会员 了 像 咱们 腾讯 视频 优 酷爱 奇艺 等等 20 多种 会员 呢 给 您 随便 选择 了 前 4 个 月 啊 每个 月 呢 还 会 给 到 您 10 元 的 话费 了 可以 抵扣 啊 您 月租 的 费用 的 希望 啊 你 用 的 好 呢 可以 继续 支持 联通 了 给 您 受理 好 下个月 您 收到 咱们 联通 的 短信 啊 就 可以 用 了 好 吧 	 嗯 好 吧 ,嗯 因为 这边 也 是 感谢您 对 联通 的 支持 的 了 每月 25 元算 10 个 会员 了 您 下个月 根据 咱们 联通 的 短信 来 指引 领取 会员 就 可以 了 这 东西 定前 4 个 月 呢 每个 月 给 到 您 10 元 的 话费 了 在 下个月 10 号 前 就 会 到 账 嘛 您 下个月 呢 留 一下 联通 的 短信 啊 就 可以 用 的 了 好 吧 ,1
1580,嗯 因为 这边 也 是 感谢您 对 联通 的 支持 的 了 每月 25 元算 10 个 会员 了 您 下个月 根据 咱们 联通 的 短信 来 指引 领取 会员 就 可以 了 这 东西 定前 4 个 月 呢 每个 月 给 到 您 10 元 的 话费 了 在 下个月 10 号 前 就 会 到 账 嘛 您 下个月 呢 留 一下 联通 的 短信 啊 就 可以 用 的 了 好 吧 	 嗯 好 吧 ,嗯 那 这边 不 打扰 您 了 再见 ,1
1581,抱谢 您 了 感谢您 的 接听 这边 是 重庆 联通 给 你 来电 的 下个月 开始 呢 邀请 语言 给 你 领取 2 个 的 VIP 会员 使用 因为 您 是 联通 的 优秀 用户 联通 会 给 您 返还 4 个 月 的 话费 的 每个 月 给 您 到 账 10 元 是 联通 回馈 到 您 的 希望 您 用 的 好多 都 支持 联通 您 收到 短信 记得 是 领取 就 可以 了 好 吧 	 噢 好 谢谢您 ,好 了 这边 跟 你 说 一下 领取 步骤 给 您 受理 每月 25 年 的 暂时 了 汇是 3 月份 照 的 这个 是 定 城市 又 会 返还 话费 给 您 的 没有 学员 在 10 号 之前 给 您 到 账 会员 根据 短线 现在 的 现在 联系 就行了 然后 您 下个月 留意 一下 联通 给 你 发送 的 短信 好 吧 ,1
1582,不好意思 啊 打扰 打扰 下面 要 来 电视 感谢您 对 年轻人 的 支持 啊 也 从 下个月 开始 准备 一 25 元 您 可以 额外 领取 两款 的 VIP 会员 的 表层 镜库 爱奇艺 等等 20 多种 会员 随便 你 选 的 前 4 个 月 每个 月 还 会 返还 10 块钱 话费 给 到 您 的 给 您 的话 虽然 是 可以 直接 抵扣 理财 业务 费用 的 是 吧 你 用 的 好 啊 多多 支持 一下 您 自己 的 你 下个月 收到 通 短信 就 可以 连 起来 用 的 到 的 好 吧 	 噢 ,好 感谢您 的 只想 这里 再 耽误 您 几秒钟 时间 啊 最 重要 是 乐 汇园 是 下个月 才 生效 的 最终 是 进展 后 沿 您 关机 短信 指引 在 微信 公众 号 允许 就 可以 了 每月 20 元 给 您 返还 的 4 个 月话费 每月 10 元会 在 3 月 10 号 之前 到 账 的 为 您 受理 好 您 下个月 收到 短信 就 可以 放心 用 得到 的 好 吧 ,1
1583,好 感谢您 的 只想 这里 再 耽误 您 几秒钟 时间 啊 最 重要 是 乐 汇园 是 下个月 才 生效 的 最终 是 进展 后 沿 您 关机 短信 指引 在 微信 公众 号 允许 就 可以 了 每月 20 元 给 您 返还 的 4 个 月话费 每月 10 元会 在 3 月 10 号 之前 到 账 的 为 您 受理 好 您 下个月 收到 短信 就 可以 放心 用 得到 的 好 吧 	 噢 ,好 感谢您 的 支持 啊 那 我 这边 先 不 打扰 您 了 祝您 生活 愉快 啊 再见 ,1
1584,嗯 很 抱歉 打扰到 您 了 来电 呢 是 为了 感谢您 对 联通 的 支持 啊 从 下个月 开始 每月 25 元 给 您 取 两款 VIP 会员 了 有 腾讯 视频 二 g 的 20 多款 会 给 你 选择 另外 呢 因为 您 是 我们 联通 的 优势 用户 了 点通 呢 会 给 您 返还 4 个 月 的 话费 每个 月 到 账 10 元 放线 呢 是 可以 抵扣 您 的 业主 了 也 是 希望 用到 好多 支持 联通 就 可以 了 您 下个月 收到 短信 就 可以 领取 来用 了 好不好 	 嗯 嗯 嗯 嗯 ,啊 先生 就是说 这边 给 您 说 啊 打扰 您 更 多 的 时间 呢 失声 非常 感谢您 支持 ,1
1585,嗯 嗯 好 的 先生 感谢您 的 接听 此次 来电 呢 是 感谢您 对 联通 的 支持 回馈 到 您 呢 下个月 开始 每月 25 元 您 就 可以 领取 到 两款 标的 会员 有 腾讯 视频 271 等 20 多款 会员 随便 选择 因为 您 是 联通 的 优秀 用户 联通 这边 给 您 返 4 个 月 的 话费 每月 到 账 10 元 给 您 的 话费 是 可以 截取 扣 月租 这边 为 您 受理 好 您 下课 的 时候 短信 就 可以 用 了 好 吧 	 嗯 ,嗯 那 先生 请问 你 是 代表 可以 的 意思 吗 ,1
1586,嗯 那 先生 请问 你 是 代表 可以 的 意思 吗 	 半年 的 完全 不感兴趣 ,嗯 我们 到时候 呢 会 发送 短信 提醒 到 先生 您 到时候 您 根据 短信 指引 在 微信 营销 会员 就 可以 了 先生 是 这 样子 给 到 您 这 返 给 您 这 4 个 月 耗费 每月 到 账 10 元 给 您 的 话费 它 是 企业 抵扣 月租 的 节省 而 给 您 推荐 的 是 啊 先生 您 请 说 ,1
1587,嗯 我们 到时候 呢 会 发送 短信 提醒 到 先生 您 到时候 您 根据 短信 指引 在 微信 营销 会员 就 可以 了 先生 是 这 样子 给 到 您 这 返 给 您 这 4 个 月 耗费 每月 到 账 10 元 给 您 的 话费 它 是 企业 抵扣 月租 的 节省 而 给 您 推荐 的 是 啊 先生 您 请 说 	 好 ,嗯 好 的 先生 耽误 您 一下 30 会员 4 月 生效 自动 确定 您 下个月 根据 短信 到 微信 领取 就 好 了 每月 25 元 前 4 个 月 每月 都 会 给 到 您 10 元 话费 耗费 费在 每月 10 号 前 到 账 的 给 您 受理 好 您 下载 发短信 就 可以 用 了 好 吧 ,1
1588,嗯 好 的 先生 耽误 您 一下 30 会员 4 月 生效 自动 确定 您 下个月 根据 短信 到 微信 领取 就 好 了 每月 25 元 前 4 个 月 每月 都 会 给 到 您 10 元 话费 耗费 费在 每月 10 号 前 到 账 的 给 您 受理 好 您 下载 发短信 就 可以 用 了 好 吧 	 好 嗯 那 好 的 ,先生 感谢您 的 接听 祝您 生活 愉快 再见 了 先生 ,1
1589,嗯 抱歉 打扰到 您 来电 呢 是 感谢您 的 联通 的 支持 啊 从 下个月 开始 每月 25 元 您 就 可以 享受 两款 VIP 会员 那 因为 你 是 我们 联通 的 优质 用户 联通 还会 返还 您 4 个 月 的 话费 每个 月 10 元 希望 你 用 的 好 啊 多多 支持 我们 联通 这里 好 留下 个微 短信 就 可以 联系 来用 了 好 吧 	 嗯 嗯 嗯 好 勒 好好 ,嗯 你好 那 在 微信 提醒您 一下 暂时 会 联系 一下 会员 您 根据 短信 在 微信 公众 号 就 可以 联系 了 我们 是 对 每月 25 元 然后 您 的 4 个 月话费 会 在 当月 的 10 号 之前 到 账 的 每月 到 账 10 元 您 下个月 发短信 就 可以 使用 到 了 好 吧 ,1
1590,嗯 你好 那 在 微信 提醒您 一下 暂时 会 联系 一下 会员 您 根据 短信 在 微信 公众 号 就 可以 联系 了 我们 是 对 每月 25 元 然后 您 的 4 个 月话费 会 在 当月 的 10 号 之前 到 账 的 每月 到 账 10 元 您 下个月 发短信 就 可以 使用 到 了 好 吧 	 嗯 好 谢谢 ,好 那 这边 就 先 不 打扰到 您 了 祝您 生活 愉快 再见 ,1
1591,嗯 好 的 先生 感谢您 的 接听 此次 来电 呢 是 感谢您 对 联通 的 支持 回馈 到 您 呢 下个月 开始 每月 20 元 您 就 可以 领取 到 两款 VIP 会员 有 腾讯 视频 爱奇艺 等 20 多款 会员 随便 选择 因为 您 是 联通 的 用户 林峰 这边 给 您 返 4 个 月 的 话费 每月 到 账 10 元 给 您 的 话费 可以 直接 抵扣 月租 现在 为 您 受理 好 您 下个月 的 时候 短信 就 可以 用 了 好 吧 	 嗯 好好 ,嗯 好 的 先生 耽误 您 一下 当时 会员 是 一个 生效 自动 确定 您 下个月 根据 短信 在 微信 领取 会员 就 可以 了 每月 25 元 前 4 个 月 每月 都 会 给 到 您 10 元 话费 话费 会 在 每月 10 号 前 到 账 的 这边 为 您 受理 好 下个月 发短信 就 可以 用 了 好 吧 ,1
1592,嗯 好 的 先生 耽误 您 一下 当时 会员 是 一个 生效 自动 确定 您 下个月 根据 短信 在 微信 领取 会员 就 可以 了 每月 25 元 前 4 个 月 每月 都 会 给 到 您 10 元 话费 话费 会 在 每月 10 号 前 到 账 的 这边 为 您 受理 好 下个月 发短信 就 可以 用 了 好 吧 	 嗯 嗯 好 ,嗯 那 好 的 先生 感谢您 的 接听 祝您 生活 愉快 再见 了 先生 ,1
1593,嗯 很 高兴 找到 您 了 来电 呢 是 为 感谢您 对 联通 的 支持 啊 从 下个月 开始 每月 25 元 给 您 选完 返回 VR 精英 复原 的 有 城市 视频 爱奇艺 的 20 多款 为 您 选择 另外 呢 因为 您 是 我们 联通 的 用户 了 联通 呢 会 给 您 返还 试卷 花费 每个 月 到 账全 花费 呢 是 可以 抵扣 您 的 业主 了 也 是 希望 用 的 好多 支持 联通 就 可以 了 您 价格 稍 等 真的 就 可以 领取 了 用 了 好 吧 	 嗯 嗯 嗯 嗯 多少 多少 多少 设备 ,嗯 这个 是 每个 月 一次性 扣除 您 的 25 块钱 另外 呢 您 可以 领取 两款 VIP 服务员 联通 呢 会 给 您 返还 4 个 月话费 每个 月 到 账 10 元 话费 呢 具体 抵扣 您 的 约数 了 吗 那 您 下个月 收到 短信 就 可以 领取 来用 了 好 吧 ,1
1594,有 腾讯 视频 爱奇艺 阿拉 莫 美团 Google 优酷 有 20 多款 会 给 你 选择 这边 给 您 处理 好 吗 会 联通 短信 通知 您 您 跟 您 短信 的 指引 领取 来用 就 可以 了 好 吧 另外 呢 联通 会 给 您 返还 返还 4 月话费 每个 月 到 到 10 块钱 话费 呢 是 可以 抵扣 您 的 月租 的 这个 话费 呢 是 可以 直接 到 您 的 账户 下 的 也 是 算 用到 好多 支持 联通 就 可以 了 您 下个月 发短信 了 就 可能 取来 用 了 好 吧 	 半年 吧 呃 我 的 意思 是 我 是 我 呃 在 现在 就 资费 基础 上 另外 要 25 是 吧 ,呃 这个 是 另外 就是说 每月 一次性 扣除 您 的 25 块钱 你 可 领取 两款 VIP 回 然后 呢 会 给 您 返还 设计 的 话费 每天 到 账 10 元 话费 呢 是 可以 抵扣 您 的 业主 的 嘛 也就是说 相当于 前 4 个 月 15 块钱 就 可以 领取 两款 了 这个 是 有 20 多 块钱 一个 选择 了 您 可以 根据 您 喜欢 的 哪 一种 分析 栏 ,1
1595,呃 这个 是 另外 就是说 每月 一次性 扣除 您 的 25 块钱 你 可 领取 两款 VIP 回 然后 呢 会 给 您 返还 设计 的 话费 每天 到 账 10 元 话费 呢 是 可以 抵扣 您 的 业主 的 嘛 也就是说 相当于 前 4 个 月 15 块钱 就 可以 领取 两款 了 这个 是 有 20 多 块钱 一个 选择 了 您 可以 根据 您 喜欢 的 哪 一种 分析 栏 	 呃 反正 我 就是说 我 根据 你 发 的 短信 操作 是 吧 ,嗯 是 的 那 你 到时候 你 不 需要 你 再 取消 就 可以 了 这个 是 每 回归 还 的 也 是 希望 用 的 好多 支持 联通 就 可以 了 好 吧 ,1
1596,嗯 是 的 那 你 到时候 你 不 需要 你 再 取消 就 可以 了 这个 是 每 回归 还 的 也 是 希望 用 的 好多 支持 联通 就 可以 了 好 吧 	 对 嗯 是 这样 嗯 您 说 你 这 你 你 这 是 资费 这个 这个 项目 哈在 在 在 里面 那个 官方 APP 上面 看 得到 中国联通 的 嗯 联通 这边 会 ,就是说 给 这边 给 你 收敛 好 了 会 是 给 你 登记 好 的 就是说 这边 是 联通 年底 搞 活动 才 会 给 您 来电 的 嘛 那 您 在 手机 或者 您 在 营业厅 那边 开通 两 一款 是 15 块 的 那 这边 是 相当于 前 4 月 15 块钱 就 可以 领取 两款 是 比较 划算 的 嘛 然后 这边 是 联通 年底 搞 不动 这边 是 给 您 回访 嘛 也 是 希望 用 的 好多 支持 联通 都 可以 的 您 下个月 留 一下 联通 短信 ,1
1597,就是说 给 这边 给 你 收敛 好 了 会 是 给 你 登记 好 的 就是说 这边 是 联通 年底 搞 活动 才 会 给 您 来电 的 嘛 那 您 在 手机 或者 您 在 营业厅 那边 开通 两 一款 是 15 块 的 那 这边 是 相当于 前 4 月 15 块钱 就 可以 领取 两款 是 比较 划算 的 嘛 然后 这边 是 联通 年底 搞 不动 这边 是 给 您 回访 嘛 也 是 希望 用 的 好多 支持 联通 都 可以 的 您 下个月 留 一下 联通 短信 	 我 我 你 发 了 短信 之后 如果 我 不 需要 我 你 发短信 后 他 不是 自动 开通 的 啊 这个 你 先 你 你 先 给 我 开通 了 是 吧 ,呃 就是 这边 给 您 梳理 好 才 会 短信 通知 您 的 那个 短信 是 通知 您 怎么 领取 那个 会员 来 的 您 这边 清楚 了 吗 就是说 你 到时候 你 不交 你 再 取消 就 可以 了 那 不是 说 给 你 开通 就 会 给 你 说 你 那 到时候 你 取到 就 不再 扣 您 的 自费 了 吗 ,1
1598,呃 就是 这边 给 您 梳理 好 才 会 短信 通知 您 的 那个 短信 是 通知 您 怎么 领取 那个 会员 来 的 您 这边 清楚 了 吗 就是说 你 到时候 你 不交 你 再 取消 就 可以 了 那 不是 说 给 你 开通 就 会 给 你 说 你 那 到时候 你 取到 就 不再 扣 您 的 自费 了 吗 	 那 这个 是 呃 意思 是 意思 是 只是 从 下个月 开始 扣 吗 ,就 是从 下个月 开始 才 会扣 您 的 自费 的 ,1
1599,就 是从 下个月 开始 才 会扣 您 的 自费 的 	 呃 这个 月 是 免费 的 是 吧 嗯 这个 月 还是 指 的 指 的 下个月 扣 这个 月 的 费 ,呃 是 下个月 才 会 生效 了 下个月 才 会 生效 生效 才 会 才 会扣 您 的 是 ,1
1600,嗯 是 的 这边 给 您 说 一下 好不好 	 短短 短信 上 根据 短信 指令 取消 是 吧 ,嗯 您 到时候 您 可以 拨打 拨打 10010 那边 取消 就 可以 了 您 拨打 电话 就 不要 比较 快 一点 ,1
1601,嗯 您 到时候 您 可以 拨打 拨打 10010 那边 取消 就 可以 了 您 拨打 电话 就 不要 比较 快 一点 	 嘛 比较 噢 人工 指标 是 吧 ,嗯 对 ,1
1602,嗯 对 	 啊 好 你 给 我 开通 吧 ,嗯 好 的 先生 打扰 您 一分钟 时间 了 非常 感谢您 的 支持 啊 说实话 谢谢 先生 的 会员 需要 您 给 您 短信 您 取来 用 需 确定 每月 20 元 前 4 月 是 给 您 返还 10 块钱 的 会到 每月 10 块钱 到 账 您 交给 记得 留 一下 联通 短信 领取 来用 啊 好 吧 ,1
1603,啊 感谢您 的 接听 给 您 来电 呢 是 感谢您 对 联通 的 支持 我 可以 到 您 从 下个月 开始 每月 只是 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优质 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 你 话费 的 返还 的 话费 是 可以 直接 抵扣 您 的 月租费 用 的 给 您 受理 好 你 下个月 收到 联通 短信 就 可以 放心 的 使用 了 好 吧 	 好 谢谢 啊 ,嗯 好 这边 再 耽误 您 一分钟 感谢您 的 支持 每月 25 元 的 暂时 的 会员 事业 生效 自动 续订 前 4 个 月 返还 的 话费 将 在 生效 当月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 问 音乐 领取 会员 就 可以 了 好 吧 ,1
1604,嗯 好 这边 再 耽误 您 一分钟 感谢您 的 支持 每月 25 元 的 暂时 的 会员 事业 生效 自动 续订 前 4 个 月 返还 的 话费 将 在 生效 当月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 问 音乐 领取 会员 就 可以 了 好 吧 	 好 谢谢 ,嗯 好 那 这边 的话 就 不 打扰 您 了 祝您 生活 愉快 再见 ,1
1605,好 抱歉 打扰 您 了 感谢您 的 接听 这边 是 重庆 联通 给 你 来电 的 下个月 开始 每要 15 元 给 你 领取 两个 的 VIP 会员 使用 因为 您 是 联通 的 优质 用户 人 都 会 给 您 返还 4 个 月 的 话费 的 每个 月 给 您 到 账 10 元 是 联通 回馈 到 您 的 需要 您 用 的 好多 多 支持 联通 您 收到 短信 记得 去 领取 就 可以 了 好 吧 	 嗯 好 的 好 的 ,嗯 好 的 这边 给 您 受理 每月 25 年 的 当时 路费 也 是 下 月 生效 的 这 都 是 病 全是 月份 返还 话费 给 您 每月 10 元 在 10 号 之前 给 您 到 账 的 会员 跟 展现 现在 微信 现在 联系 就行了 然后 您 下个月 留意 一下 连中 给 你 发送 的 短信 好 吧 ,1
1606,呃 感谢您 的 接听 给 您 来电 呢 是 感谢您 对 联络 的 支持 我 可以 到 您 从 下个月 开始 每月 只是 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 你 是 我们 联通 的 优质 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 月 的 方式 返还 那句话 对 的 返还 的 话费 是 可以 直接 抵扣 一个 月租费 用 的 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心 的 使用 了 好 吧 	 嗯 嗯 ,啊 不好意思 没有 听 清 就是 给 您 受理 好 您 上个月 收到 联通 短信 就 可以 放心 的 使用 了 好 吧 ,1
1607,啊 不好意思 没有 听 清 就是 给 您 受理 好 您 上个月 收到 联通 短信 就 可以 放心 的 使用 了 好 吧 	 啊 ,好 那 这边 的话 感谢 未 联通 的 支持 从 就是 每月 25 元 的 算是 乐 会员 事业 生效 自动 续订 前 4 个 月 返还 的 话费 但 在 生效 3 月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 问 音乐 领取 会员 就 可以 可以 了 好 吧 ,1
1608,好 那 这边 的话 感谢 未 联通 的 支持 从 就是 每月 25 元 的 算是 乐 会员 事业 生效 自动 续订 前 4 个 月 返还 的 话费 但 在 生效 3 月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 问 音乐 领取 会员 就 可以 可以 了 好 吧 	 噢 他 管 了 吗 ,呃 是 好 的 意思 吗 ,1
1609,呃 是 好 的 意思 吗 	 可以 挂 了 吗 ,呃 你 您 到时候 根据 短信 指引 在 微信 公众 号 问 一遍 领取 会员 就 可以 了 好 吧 ,1
1610,呃 你 您 到时候 根据 短信 指引 在 微信 公众 号 问 一遍 领取 会员 就 可以 了 好 吧 	 啊 ,好 那 这边 的话 就 不 打扰 您 了 祝您 生活 愉快 再见 嗯 ,1
